AT_load_actual_entsoe_transparency,temperature_2m (°C),rain (mm),relative_humidity_2m (%),sunshine_duration (s),Hour,DayOfWeek,Month,Is_Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Is_Holiday,Load_Lag_1h,Load_Lag_24h,Load_Lag_168h,Load_Rolling_Mean_24h,Temp_Rolling_Mean_24h
6717.0,4.3,0.0,82,2736.51,9,5,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,6964.0,6491.0,5660.0,6023.583333333333,-0.1791666666666667
6530.0,6.1,0.0,75,3600.0,10,5,1,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,6717.0,6067.0,5663.0,6033.0,0.09999999999999998
6348.0,7.1,0.0,72,3600.0,11,5,1,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,6530.0,5986.0,5305.0,6052.291666666667,0.3833333333333333
5962.0,7.3,0.0,72,3600.0,12,5,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,6348.0,6146.0,4932.0,6067.375,0.6958333333333333
5782.0,6.4,0.0,76,3600.0,13,5,1,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,5962.0,6583.0,4706.0,6059.708333333333,0.9958333333333332
5737.0,5.9,0.0,77,3600.0,14,5,1,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,5782.0,6228.0,4833.0,6026.333333333333,1.2416666666666665
5600.0,4.9,0.0,80,3600.0,15,5,1,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,5737.0,6776.0,5124.0,6005.875,1.4749999999999999
5831.0,3.9,0.0,83,338.28,16,5,1,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,5600.0,6768.0,6064.0,5956.875,1.6749999999999998
5776.0,3.7,0.0,82,0.0,17,5,1,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,5831.0,6714.0,5937.0,5917.833333333333,1.8499999999999999
5800.0,3.7,0.0,81,0.0,18,5,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,5776.0,6382.0,5767.0,5878.75,2.0375
5172.0,6.7,0.0,51,0.0,19,5,1,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,5800.0,5702.0,5697.0,5854.5,2.2375000000000003
4819.0,5.4,0.0,55,0.0,20,5,1,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,5172.0,5410.0,5329.0,5832.416666666667,2.5541666666666667
4645.0,5.5,0.0,56,0.0,21,5,1,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,4819.0,5596.0,5570.0,5807.791666666667,2.8166666666666664
5453.0,4.2,0.0,64,0.0,22,5,1,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,4645.0,5627.0,5452.0,5768.166666666667,3.0833333333333335
5400.0,3.2,0.0,75,0.0,23,5,1,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,5453.0,5731.0,5513.0,5760.916666666667,3.3000000000000003
5087.0,3.1,0.2,81,0.0,0,6,1,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0,5400.0,5658.0,5234.0,5747.125,3.475
4926.0,3.2,0.3,83,0.0,1,6,1,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,5087.0,4936.0,5106.0,5723.333333333333,3.641666666666666
4802.0,3.2,0.3,85,0.0,2,6,1,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,4926.0,5118.0,4804.0,5722.916666666667,3.8083333333333336
4790.0,2.9,0.3,88,0.0,3,6,1,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,4802.0,5352.0,4797.0,5709.75,3.966666666666667
4952.0,2.5,0.3,91,0.0,4,6,1,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,4790.0,5493.0,4868.0,5686.333333333333,4.1000000000000005
5213.0,1.6,0.5,97,0.0,5,6,1,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,4952.0,5650.0,5035.0,5663.791666666667,4.195833333333333
5369.0,1.6,0.5,99,0.0,6,6,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,5213.0,6385.0,5385.0,5645.583333333333,4.233333333333333
5763.0,1.2,0.9,99,0.0,7,6,1,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,5369.0,6803.0,5513.0,5603.25,4.254166666666666
5593.0,0.9,0.2,99,0.0,8,6,1,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,5763.0,6964.0,5567.0,5559.916666666667,4.204166666666667
5984.0,0.8,0.0,99,0.0,9,6,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,5593.0,6717.0,5618.0,5502.791666666667,4.104166666666667
6279.0,-0.8,0.0,91,0.0,10,6,1,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,5984.0,6530.0,5621.0,5472.25,3.9583333333333335
6274.0,-2.0,0.0,89,0.0,11,6,1,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,6279.0,6348.0,5540.0,5461.791666666667,3.670833333333334
6368.0,-2.9,0.0,86,0.0,12,6,1,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,6274.0,5962.0,5454.0,5458.708333333333,3.2916666666666665
6093.0,-3.6,0.0,84,0.0,13,6,1,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,6368.0,5782.0,5162.0,5475.625,2.8666666666666667
5993.0,-3.9,0.0,81,2926.39,14,6,1,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,6093.0,5737.0,5044.0,5488.583333333333,2.4499999999999997
6008.0,-4.6,0.0,82,3600.0,15,6,1,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,5993.0,5600.0,5292.0,5499.25,2.0416666666666665
5950.0,-5.3,0.0,81,297.27,16,6,1,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,6008.0,5831.0,4946.0,5516.25,1.6458333333333333
6162.0,-5.8,0.0,82,0.0,17,6,1,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,5950.0,5776.0,4833.0,5521.208333333333,1.2625000000000002
5888.0,-5.8,0.0,86,0.0,18,6,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,6162.0,5800.0,5035.0,5537.291666666667,0.8666666666666668
5921.0,-6.1,0.0,84,0.0,19,6,1,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,5888.0,5172.0,5067.0,5540.958333333333,0.4708333333333335
5476.0,-6.0,0.0,85,0.0,20,6,1,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,5921.0,4819.0,4753.0,5572.166666666667,-0.06249999999999989
5397.0,-6.2,0.0,84,0.0,21,6,1,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,5476.0,4645.0,5092.0,5599.541666666667,-0.5375
5312.0,-6.2,0.0,84,0.0,22,6,1,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,5397.0,5453.0,5177.0,5630.875,-1.025
6690.0,-6.1,0.0,84,0.0,23,6,1,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,5312.0,5400.0,6180.0,5625.0,-1.4583333333333333
6415.0,-6.0,0.0,85,0.0,0,0,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,6690.0,5087.0,6005.0,5678.75,-1.8458333333333332
6087.0,-6.1,0.0,86,0.0,1,0,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,6415.0,4926.0,5987.0,5734.083333333333,-2.225
6016.0,-6.1,0.0,88,0.0,2,0,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,6087.0,4802.0,5758.0,5782.458333333333,-2.6125
5964.0,-6.1,0.0,90,0.0,3,0,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,6016.0,4790.0,5692.0,5833.041666666667,-2.9999999999999996
6289.0,-6.1,0.0,91,0.0,4,0,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,5964.0,4952.0,5979.0,5881.958333333333,-3.375
6769.0,-6.1,0.0,91,0.0,5,0,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,6289.0,5213.0,6252.0,5937.666666666667,-3.733333333333333
7328.0,-6.3,0.0,90,0.0,6,0,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,6769.0,5369.0,6770.0,6002.5,-4.054166666666666
7398.0,-6.2,0.0,90,0.0,7,0,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,7328.0,5763.0,6833.0,6084.125,-4.383333333333334
7519.0,-6.1,0.0,87,871.17,8,0,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,7398.0,5593.0,7129.0,6152.25,-4.691666666666667
8163.0,-3.8,0.0,77,3600.0,9,0,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,7519.0,5984.0,7428.0,6232.5,-4.983333333333333
7990.0,-2.1,0.0,67,3600.0,10,0,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,8163.0,6279.0,7268.0,6323.291666666667,-5.175
7814.0,-0.3,0.0,55,3600.0,11,0,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,7990.0,6274.0,7290.0,6394.583333333333,-5.229166666666667
7616.0,1.0,0.0,49,3600.0,12,0,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,7814.0,6368.0,7423.0,6458.75,-5.158333333333333
7749.0,1.0,0.0,51,3600.0,13,0,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,7616.0,6093.0,7260.0,6510.75,-4.995833333333334
7512.0,0.8,0.0,57,3600.0,14,0,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,7749.0,5993.0,7390.0,6579.75,-4.804166666666666
7579.0,-1.3,0.0,65,3600.0,15,0,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,7512.0,6008.0,7248.0,6643.041666666667,-4.608333333333333
7741.0,-3.4,0.0,74,0.0,16,0,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,7579.0,5950.0,7791.0,6708.5,-4.470833333333333
7798.0,-4.5,0.0,74,0.0,17,0,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,7741.0,6162.0,7560.0,6783.125,-4.391666666666667
7297.0,-7.1,0.0,78,0.0,18,0,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,7798.0,5888.0,7351.0,6851.291666666667,-4.3374999999999995
7148.0,-8.9,0.0,81,0.0,19,0,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,7297.0,5921.0,7251.0,6910.0,-4.391666666666667
7028.0,-10.5,0.0,82,0.0,20,0,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,7148.0,5476.0,6582.0,6961.125,-4.508333333333333
6834.0,-11.9,0.0,80,0.0,21,0,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,7028.0,5397.0,6429.0,7025.791666666667,-4.695833333333333
6920.0,-13.3,0.0,80,0.0,22,0,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,6834.0,5312.0,6182.0,7085.666666666667,-4.933333333333334
7043.0,-14.3,0.0,80,0.0,23,0,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,6920.0,6690.0,5523.0,7152.666666666667,-5.229166666666667
6696.0,-14.8,0.0,78,0.0,0,1,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,7043.0,6415.0,5220.0,7167.375,-5.570833333333333
6503.0,-15.2,0.0,77,0.0,1,1,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,6696.0,6087.0,5015.0,7179.083333333333,-5.9375
6221.0,-15.3,0.0,76,0.0,2,1,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,6503.0,6016.0,4868.0,7196.416666666667,-6.316666666666666
6299.0,-14.6,0.0,75,0.0,3,1,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,6221.0,5964.0,4974.0,7204.958333333333,-6.7
6887.0,-14.2,0.0,74,0.0,4,1,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,6299.0,6289.0,4926.0,7218.916666666667,-7.054166666666667
7639.0,-14.6,0.0,75,0.0,5,1,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,6887.0,6769.0,4742.0,7243.833333333333,-7.391666666666666
8537.0,-15.0,0.0,75,0.0,6,1,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,7639.0,7328.0,5437.0,7280.083333333333,-7.745833333333334
8875.0,-15.0,0.0,78,0.0,7,1,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,8537.0,7398.0,5821.0,7330.458333333333,-8.108333333333334
8835.0,-13.1,0.0,75,3600.0,8,1,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,8875.0,7519.0,6248.0,7392.0,-8.475
8860.0,-10.1,0.0,72,3600.0,9,1,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,8835.0,8163.0,6608.0,7446.833333333333,-8.766666666666667
8676.0,-5.9,0.0,65,3600.0,10,1,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,8860.0,7990.0,6946.0,7475.875,-9.029166666666667
8316.0,-2.9,0.0,62,3600.0,11,1,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,8676.0,7814.0,6642.0,7504.458333333333,-9.1875
8128.0,-0.9,0.0,60,3600.0,12,1,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,8316.0,7616.0,6204.0,7525.375,-9.295833333333334
8096.0,-1.7,0.0,66,3600.0,13,1,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,8128.0,7749.0,5994.0,7546.708333333333,-9.375
7914.0,-2.0,0.0,72,3600.0,14,1,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,8096.0,7512.0,6010.0,7561.166666666667,-9.4875
7876.0,-3.2,0.0,77,3600.0,15,1,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,7914.0,7579.0,6565.0,7577.916666666667,-9.604166666666666
7835.0,-4.4,0.0,77,1037.0,16,1,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,7876.0,7741.0,7218.0,7590.291666666667,-9.683333333333334
7704.0,-5.0,0.0,77,0.0,17,1,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,7835.0,7798.0,7112.0,7594.208333333333,-9.725
7179.0,-6.2,0.0,77,0.0,18,1,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,7704.0,7297.0,6675.0,7590.291666666667,-9.745833333333334
7205.0,-7.3,0.0,76,0.0,19,1,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,7179.0,7148.0,6040.0,7585.375,-9.708333333333334
7082.0,-8.2,0.0,78,0.0,20,1,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,7205.0,7028.0,5732.0,7587.75,-9.641666666666667
6988.0,-8.6,0.0,80,0.0,21,1,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,7082.0,6834.0,6084.0,7590.0,-9.545833333333333
7115.0,-8.8,0.0,81,0.0,22,1,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,6988.0,6920.0,5728.0,7596.416666666667,-9.408333333333333
7124.0,-9.1,0.0,82,0.0,23,1,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,7115.0,7043.0,5973.0,7604.541666666667,-9.220833333333333
6850.0,-9.4,0.0,83,0.0,0,2,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,7124.0,6696.0,5568.0,7607.916666666667,-9.004166666666666
6760.0,-9.1,0.0,84,0.0,1,2,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,6850.0,6503.0,5642.0,7614.333333333333,-8.779166666666667
6642.0,-9.7,0.0,84,0.0,2,2,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,6760.0,6221.0,5547.0,7625.041666666667,-8.525
6585.0,-9.8,0.0,84,0.0,3,2,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,6642.0,6299.0,5846.0,7642.583333333333,-8.291666666666666
6816.0,-10.0,0.0,83,0.0,4,2,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,6585.0,6887.0,6134.0,7654.5,-8.091666666666667
7741.0,-10.4,0.0,83,0.0,5,2,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,6816.0,7639.0,6658.0,7651.541666666667,-7.916666666666667
8667.0,-10.3,0.0,82,0.0,6,2,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,7741.0,8537.0,7557.0,7655.791666666667,-7.741666666666666
8261.0,-10.3,0.0,86,0.0,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,8667.0,8875.0,7301.0,7661.208333333333,-7.545833333333333
8452.0,-9.9,0.0,87,2606.2,8,2,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,8261.0,8835.0,7589.0,7635.625,-7.349999999999999
8469.0,-6.5,0.0,80,3600.0,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,8452.0,8860.0,8031.0,7619.666666666667,-7.216666666666666
8323.0,-1.3,0.0,69,3600.0,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,8469.0,8676.0,8168.0,7603.375,-7.066666666666666
8304.0,1.5,0.0,62,3600.0,11,2,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,8323.0,8316.0,8316.0,7588.666666666667,-6.875
8082.0,2.3,0.0,60,3600.0,12,2,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,8304.0,8128.0,8395.0,7588.166666666667,-6.691666666666666
8109.0,1.0,0.0,66,3600.0,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,8082.0,8096.0,8556.0,7586.25,-6.558333333333334
7987.0,-1.6,0.0,81,3600.0,14,2,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,8109.0,7914.0,8250.0,7586.791666666667,-6.445833333333333
8147.0,-2.6,0.0,91,2424.93,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,7987.0,7876.0,7679.0,7589.833333333333,-6.429166666666666
8851.0,-2.1,0.0,96,0.0,16,2,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,8147.0,7835.0,8570.0,7601.125,-6.404166666666668
8539.0,-1.6,0.0,98,0.0,17,2,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,8851.0,7704.0,8500.0,7643.458333333333,-6.308333333333334
7891.0,-2.2,0.0,99,0.0,18,2,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,8539.0,7179.0,8064.0,7678.25,-6.166666666666667
8110.0,-3.8,0.0,95,0.0,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,7891.0,7205.0,7256.0,7707.916666666667,-6.0
7831.0,-4.5,0.0,91,0.0,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,8110.0,7082.0,6923.0,7745.625,-5.854166666666667
7491.0,-4.0,0.0,86,0.0,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,7831.0,6988.0,6833.0,7776.833333333333,-5.7
7139.0,-4.5,0.0,86,0.0,22,2,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,7491.0,7115.0,6600.0,7797.791666666667,-5.508333333333333
6226.0,-5.4,0.0,88,0.0,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,7139.0,7124.0,6651.0,7798.791666666667,-5.329166666666667
6100.0,-6.1,0.0,89,0.0,0,3,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,6226.0,6850.0,6357.0,7761.375,-5.175
6234.0,-7.5,0.0,90,0.0,1,3,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,6100.0,6760.0,6360.0,7730.125,-5.0375000000000005
6201.0,-8.9,0.0,90,0.0,2,3,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,6234.0,6642.0,6417.0,7708.208333333333,-4.970833333333333
6615.0,-9.9,0.0,90,0.0,3,3,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,6201.0,6585.0,6302.0,7689.833333333333,-4.9375
7405.0,-10.8,0.0,90,0.0,4,3,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,6615.0,6816.0,6601.0,7691.083333333333,-4.941666666666666
8481.0,-11.3,0.0,89,0.0,5,3,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,7405.0,7741.0,7193.0,7715.625,-4.9750000000000005
8850.0,-10.1,0.0,88,0.0,6,3,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,8481.0,8667.0,7686.0,7746.458333333333,-5.0125
9016.0,-9.5,0.0,89,0.0,7,3,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,8850.0,8261.0,8061.0,7754.083333333333,-5.004166666666666
9086.0,-7.7,0.0,83,0.0,8,3,1,0,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,0,9016.0,8452.0,8289.0,7785.541666666667,-4.970833333333333
9208.0,-5.9,0.0,80,2826.98,9,3,1,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0,9086.0,8469.0,7662.0,7811.958333333333,-4.879166666666667
9314.0,-4.4,0.0,78,3600.0,10,3,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0,9208.0,8323.0,7548.0,7842.75,-4.854166666666667
8999.0,-2.2,0.0,74,1941.46,11,3,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0,9314.0,8304.0,7753.0,7884.041666666667,-4.983333333333333
9090.0,-1.0,0.0,75,3600.0,12,3,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0,8999.0,8082.0,7959.0,7913.0,-5.1375
8880.0,-0.4,0.0,75,3600.0,13,3,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0,9090.0,8109.0,8037.0,7955.0,-5.2749999999999995
8748.0,-0.8,0.0,79,3600.0,14,3,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0,8880.0,7987.0,7986.0,7987.125,-5.333333333333333
9048.0,-1.5,0.0,84,3600.0,15,3,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0,8748.0,8147.0,8117.0,8018.833333333333,-5.3
9189.0,-2.4,0.0,85,536.11,16,3,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0,9048.0,8851.0,8256.0,8056.375,-5.254166666666667
8991.0,-2.9,0.0,87,0.0,17,3,1,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,9189.0,8539.0,8340.0,8070.458333333333,-5.266666666666667
8898.0,-3.2,0.0,88,0.0,18,3,1,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0,8991.0,7891.0,8259.0,8089.291666666667,-5.320833333333334
8568.0,-3.4,0.0,87,0.0,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0,8898.0,8110.0,7917.0,8131.25,-5.3625
8426.0,-3.8,0.0,88,0.0,20,3,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,8568.0,7831.0,7268.0,8150.333333333333,-5.345833333333334
8293.0,-4.1,0.0,90,0.0,21,3,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0,8426.0,7491.0,7185.0,8175.125,-5.316666666666667
7676.0,-4.1,0.0,91,0.0,22,3,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0,8293.0,7139.0,7322.0,8208.541666666666,-5.320833333333334
6988.0,-4.2,0.0,91,0.0,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0,7676.0,6226.0,6851.0,8230.916666666666,-5.304166666666667
6765.0,-4.5,0.0,91,0.0,0,4,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,6988.0,6100.0,6560.0,8262.666666666666,-5.254166666666666
6734.0,-4.8,0.0,90,0.0,1,4,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0,6765.0,6234.0,6468.0,8290.375,-5.1875
6638.0,-5.0,0.0,89,0.0,2,4,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0,6734.0,6201.0,6526.0,8311.208333333334,-5.075
6742.0,-5.1,0.0,89,0.0,3,4,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,0,6638.0,6615.0,6398.0,8329.416666666666,-4.9125000000000005
7412.0,-5.4,0.0,88,0.0,4,4,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0,6742.0,7405.0,6978.0,8334.708333333334,-4.7125
7975.0,-5.6,0.0,88,0.0,5,4,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,0,7412.0,8481.0,7006.0,8335.0,-4.4875
8596.0,-5.9,0.0,88,0.0,6,4,1,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0,7975.0,8850.0,6886.0,8313.916666666666,-4.25
8737.0,-5.6,0.0,87,0.0,7,4,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0,8596.0,9016.0,6947.0,8303.333333333334,-4.075
